followers,followees,numberOfPosts,imagePorcentage,sidecarPorcentage,videoPorcentage,isBusiness,isProfessional,hasLink,hideLikes,avgLikes,varLikes,avgComments,varComments,avgScore,varScore,avgTechScore,varTechScore,avgPhotosInSidecar,varPhotosInSidecar,avgTaggedUsers,varTaggedUsers,avgHeight,varHeight,avgWidth,varWidth,useLocation,isAccesible,cLength,cSubjectivity,cPolarity,cDifficultWords,cSecondsToRead,cEntropy,captionLength,captionSubjectivity,captionPolarity,captionDifficultWords,captionSecondsToRead,captionEntropy,captionAvgHashtags,captionVarHashtags,Photographer
868,342,454,93.33,6.67,0.0,False,False,False,False,99.967,322.166,1.7,2.143,5.294,0.133,4.987,0.328,3,0.0,0.067,0.062,965.467,87377.782,1080.0,87377.782,True,True,24.745,0,0,1.529,1.058,3.555,282.233,0,0,17.733,12.255,4.362,19.833,17.139,False
246,379,164,53.33,13.33,33.33,False,True,False,False,29.222,170.765,1.276,3.717,5.193,0.154,5.032,0.153,3,1.333,0.067,0.062,930.9,56994.09,1080.0,56994.09,True,False,41.676,0,0,2.73,1.768,3.494,259.1,0,0,13.533,10.544,4.374,16.233,74.179,True
396,380,125,3.23,93.55,3.23,False,False,True,True,54.8,1105.76,5.533,13.849,5.404,0.144,5.17,0.112,6,6.233,1.133,3.716,1089.0,70389.0,1080.0,70389.0,True,False,111.636,0,0,6.188,4.696,4.002,641.667,0,0,18.367,24.744,4.42,0.067,0.062,False
1230,711,543,96.77,0.0,3.23,False,True,True,False,127.367,941.899,4.333,5.156,6.315,0.126,4.911,0.17,0,0,0.667,0.422,799.0,35941.933,1069.0,35941.933,False,True,37.419,0,0,2.271,1.587,3.953,485.233,0,0,26.2,20.479,4.338,28.1,1.09,False
2625,1496,135,77.78,5.56,16.67,False,True,True,False,0,0,5.4,9.107,5.152,0.161,4.151,0.266,2,0.0,7.567,35.646,897.767,77135.246,1080.0,77135.246,True,True,37.478,0,0,1.783,1.546,3.956,904.5,0,1,36.767,36.843,4.395,29.3,8.21,True
3331,541,1157,36.67,63.33,0.0,True,True,True,True,289.067,6958.129,11.867,62.449,5.318,0.107,4.973,0.403,2,0.565,0.0,0.0,1307.867,24643.116,1080.0,24643.116,True,True,142.093,0,0,4.604,5.865,4.313,588.633,1,1,29.6,24.519,4.582,29.733,0.396,False
2,3,36,86.67,13.33,0.0,False,False,False,False,2.2,1.76,0.0,0.0,5.232,0.065,5.965,0.088,2,0.0,0.0,0.0,1178.2,37979.96,1080.0,37979.96,False,False,0,0,0,0,0,0,158.933,1,0,7.467,6.608,4.175,9.267,5.729,False
1449,291,431,36.67,63.33,0.0,True,True,True,False,473.517,13714.181,13.0,31.867,5.087,0.064,5.015,0.28,5,1.601,0.067,0.062,1347.467,4.182,1080.0,4.182,True,False,49.51,0,0,3.209,2.118,3.684,32.033,0,0,0.533,1.282,4.179,0.967,0.099,False
301,179,19,26.32,42.11,31.58,False,True,False,False,80.917,917.576,10.538,24.095,5.189,0.123,5.163,0.144,3,0.984,2.615,5.775,1121.077,9321.763,1080.0,9321.763,False,True,44.218,0,0,2.714,1.847,3.796,53.083,0,0,1.833,2.022,3.984,0.0,0.0,True
849,1379,531,96.67,3.33,0.0,False,False,False,False,71.933,5400.396,0.6,1.307,5.115,0.092,4.882,0.158,4,0.0,0.0,0.0,1080.0,0.0,1080.0,0.0,True,True,50.611,0,0,3.222,2.074,3.812,379.067,0,0,21.4,16.184,4.63,21.5,31.583,False
21,45,20,15.0,75.0,10.0,False,False,True,False,6.389,6.793,0.833,0.583,5.571,0.247,4.632,0.24,2,0.0,0.056,0.052,796.556,27704.247,1080.0,27704.247,False,True,32.133,0,0,1.933,1.339,4.336,219.611,0,0,11.944,9.543,4.254,15.722,12.978,False
1252,667,132,12.9,83.87,3.23,False,False,False,False,45.6,265.973,0.2,0.293,5.218,0.132,5.494,0.225,5,2.467,0.0,0.0,1095.1,85397.623,1080.0,85397.623,False,False,26.5,0,0,1.5,1.152,3.748,457.633,1,0,26.367,18.915,4.31,29.867,0.182,False
716,981,382,44.44,22.22,33.33,False,False,True,False,24.7,150.943,1.133,4.716,5.314,0.182,5.414,0.198,6,9.44,1.533,13.916,836.733,44994.729,1069.0,44994.729,True,False,30.059,0,0,1.676,1.243,3.872,77.9,0,0,3.367,3.115,3.749,0.6,0.84,False
697,1496,412,73.33,26.67,0.0,False,True,False,False,51.1,4082.223,0.667,3.422,5.35,0.078,5.42,0.221,3,0.984,0.0,0.0,811.767,45174.512,1080.0,45174.512,True,False,39.8,0,0,2.15,1.675,3.78,504.833,0,0,26.433,21.651,4.56,29.367,11.632,False
1909,676,2239,0.0,100.0,0.0,False,True,False,False,166.067,3457.062,9.8,50.96,5.32,0.08,5.056,0.189,7,5.366,0.467,0.249,719.6,0.24,1080.0,0.24,True,False,75.01,0,0,1.997,3.035,3.252,985.733,1,1,22.933,38.597,4.746,5.367,2.966,False
12511,260,6270,96.77,0.0,3.23,False,True,True,False,224.2,4670.16,0.2,0.293,5.751,0.071,4.616,0.199,0,0,1.1,0.09,807.033,45615.232,1080.0,45615.232,True,True,28.833,1,0,0.833,1.323,3.017,109.733,0,0,3.9,4.375,4.346,2.0,0.0,True
1027,422,329,41.94,54.84,3.23,False,True,False,True,132.633,1125.232,9.333,45.889,5.298,0.083,4.794,0.168,3,0.927,0.033,0.032,935.967,100664.299,1069.0,100664.299,False,True,62.406,0,0,2.392,2.588,4.152,317.867,0,0,12.167,12.943,4.458,19.833,22.539,True
71,62,16,12.5,87.5,0.0,False,True,False,False,34.688,228.09,0.25,0.188,4.904,0.308,4.991,0.285,3,0.408,0.0,0.0,803.625,34014.234,1080.0,34014.234,False,True,30.0,0,0,0.25,1.245,3.466,147.688,0,0,4.375,5.912,4.454,6.125,1.984,False
1288,1728,217,36.67,63.33,0.0,True,True,True,True,322.067,26716.129,7.433,20.112,5.693,0.075,6.243,0.122,3,0.892,16.3,0.877,1172.867,44350.116,1080.0,44350.116,True,True,30.643,0,0,1.778,1.303,3.883,561.333,0,0,30.867,23.673,4.616,29.933,0.129,True
7396,510,991,73.33,26.67,0.0,False,False,False,False,0,0,9.3,77.143,5.798,0.181,4.745,0.29,4,6.359,1.267,2.129,1297.467,28591.182,1080.0,28591.182,True,True,65.442,0,0,1.993,2.591,3.817,458.533,0,1,15.333,18.107,4.293,8.767,39.979,False
345,675,658,100.0,0.0,0.0,False,False,False,False,38.733,32.462,0.433,0.512,5.397,0.14,4.692,0.206,0,0,0.0,0.0,954.0,91080.067,1080.0,91080.067,False,True,28.692,1,1,1.231,1.222,3.832,280.6,0,1,14.933,11.675,4.402,13.0,0.0,False
113,438,96,100.0,0.0,0.0,False,True,False,False,22.5,27.45,0.567,0.446,5.081,0.105,5.034,0.149,0,0,0.0,0.0,822.367,58867.432,1080.0,58867.432,False,True,36.824,0,0,2.235,1.548,4.186,254.567,0,0,11.933,11.174,4.187,18.333,9.222,False
1651,1135,2756,0.0,100.0,0.0,True,True,True,False,35.767,628.512,1.967,3.499,5.47,0.114,5.867,0.099,8,5.632,3.133,8.582,1080.0,0.0,1080.0,0.0,True,False,24.458,0,0,1.814,1.072,3.62,324.467,0,0,19.567,13.568,4.365,13.733,21.796,False
1230,738,639,93.33,6.67,0.0,False,True,False,False,47.0,229.724,3.333,13.089,5.339,0.243,5.009,0.25,3,1.0,12.633,48.032,1164.533,39224.049,1080.0,39224.049,True,True,29.28,0,0,2.07,1.24,3.82,390.034,0,0,20.517,16.072,4.361,25.897,49.334,True
418,586,462,10.0,90.0,0.0,True,True,False,False,28.1,97.29,0.567,1.512,5.074,0.194,4.952,0.199,6,4.381,0.867,0.782,1161.367,70749.299,1080.0,70749.299,True,False,46.529,0,0,2.118,1.874,3.873,148.433,0,0,10.3,6.167,4.395,12.4,1.64,False
1009,1120,862,75.0,0.0,25.0,False,True,False,False,52.433,181.379,3.467,5.849,5.802,0.072,4.814,0.256,0,0,0.0,0.0,955.067,23353.862,1080.0,23353.862,False,True,36.606,1,0,1.74,1.5,3.824,482.367,0,0,25.633,21.22,4.391,28.667,0.622,True
138,23,186,93.33,6.67,0.0,False,True,False,False,35.133,481.849,2.333,3.156,5.266,0.108,4.769,0.243,2,0.0,0.967,0.032,875.233,25228.379,1047.0,25228.379,True,True,41.286,0,0,1.571,1.659,3.876,321.133,0,0,16.2,13.883,4.382,19.367,3.699,True
4343,935,118,6.67,93.33,0.0,False,True,False,False,180.133,6730.249,14.233,80.979,5.452,0.12,5.53,0.233,5,6.432,2.867,12.316,1350.0,0.067,1080.0,0.067,True,False,41.8,0,0,2.05,1.704,3.828,294.0,0,0,17.267,12.465,4.309,16.7,21.343,True
122,55,23,47.83,52.17,0.0,False,False,False,False,29.783,391.561,1.261,5.323,5.02,0.146,5.089,0.338,2,0.0,0.0,0.0,1170.957,45265.955,1080.0,45265.955,False,True,29.625,0,0,1.708,1.238,3.836,211.174,0,0,9.913,8.622,4.832,9.435,19.376,False
972,860,7960,96.67,3.33,0.0,False,True,True,False,5.433,14.446,0.167,0.139,5.366,0.117,5.3,0.315,3,0.0,0.0,0.0,907.833,34617.872,1080.0,34617.872,False,False,37.6,0,0,2.4,1.554,3.921,336.133,0,0,19.1,14.661,4.357,23.767,6.246,True
2947,91,3256,17.65,70.59,11.76,True,True,True,True,5.633,7.499,0.033,0.032,5.814,0.193,4.904,0.154,2,0.389,0.033,0.032,1080.0,0.0,1080.0,0.0,True,False,50.0,0,0,4.0,2.12,4.422,624.933,0,0,30.5,25.664,4.772,18.833,48.672,False
56,0,53,100.0,0.0,0.0,False,False,False,False,27.4,27.973,0.267,0.462,4.664,0.199,4.804,0.24,0,0,0.0,0.0,856.867,34329.649,1080.0,34329.649,True,False,89.125,1,0,2.875,3.615,3.832,220.633,0,0,11.567,9.069,4.754,6.6,6.907,False
520,665,505,90.91,0.0,9.09,False,True,False,False,16.033,233.899,2.567,24.446,5.172,0.165,5.611,0.568,0,0,0.1,0.29,1222.233,52663.646,1080.0,52663.646,False,True,45.169,0,0,1.922,1.843,4.08,248.231,1,0,10.346,10.231,4.271,13.731,95.581,True
1337,179,808,100.0,0.0,0.0,True,True,True,False,11.267,23.796,0.233,0.446,5.51,0.123,6.308,0.206,0,0,0.0,0.0,776.133,27855.849,1080.0,27855.849,False,True,55.857,0,0,2.429,2.204,3.929,532.533,1,1,24.133,22.415,4.336,23.567,46.712,True
81,184,19,89.47,10.53,0.0,False,True,False,False,19.211,19.745,1.526,4.881,5.526,0.093,4.954,0.14,2,0.25,0.158,0.238,1335.737,3633.457,1080.0,3633.457,False,True,36.931,0,0,1.862,1.534,3.811,241.0,0,0,12.684,10.412,4.366,11.474,15.407,True
3459,810,1476,100.0,0.0,0.0,False,True,True,False,200.179,5332.432,5.867,16.782,5.526,0.17,4.948,0.135,0,0,0.033,0.032,1080.0,0.0,1080.0,0.0,True,True,94.392,0,0,4.0,3.815,3.908,509.69,0,0,13.172,19.568,4.124,0.0,0.0,False
86,50,47,70.0,30.0,0.0,False,False,False,True,24.033,87.632,0.0,0.0,5.036,0.117,5.062,0.245,2,0.222,0.1,0.09,1088.967,2331.632,1080.0,2331.632,False,False,0,0,0,0,0,0,137.933,0,0,6.167,5.444,4.282,9.3,13.277,False
120,135,103,56.67,43.33,0.0,False,True,True,False,16.8,24.893,1.233,3.446,5.366,0.137,5.153,0.335,5,7.609,0.8,0.893,899.9,71550.29,1080.0,71550.29,True,True,56.216,0,0,2.676,2.295,4.057,232.5,1,0,10.667,9.798,4.479,13.4,15.373,True
740,1365,245,23.33,76.67,0.0,False,True,True,False,73.567,3698.579,3.2,10.427,5.343,0.166,4.99,0.275,5,5.766,2.167,6.939,1308.6,23173.44,1080.0,23173.44,True,True,30.021,0,0,1.344,1.238,3.538,317.633,0,0,19.5,13.471,4.46,19.8,62.293,True
1228,2115,202,100.0,0.0,0.0,False,True,False,True,74.333,385.756,1.8,3.427,5.524,0.069,5.079,0.133,0,0,0.0,0.0,1080.0,0.0,1080.0,0.0,True,True,29.981,0,0,1.444,1.239,3.562,349.9,0,0,21.5,15.047,4.223,30.067,0.529,False
1632,1905,174,44.12,44.12,11.76,True,True,True,False,0,0,4.267,14.729,5.549,0.085,5.988,0.145,3,1.093,1.667,1.756,1247.1,53276.29,1080.0,53276.29,True,True,28.898,0,0,1.57,1.228,3.789,322.633,0,0,16.667,13.836,4.431,18.967,35.832,True
359,360,673,75.76,15.15,9.09,False,True,True,False,24.667,85.356,0.967,1.899,5.854,0.185,4.627,0.331,5,5.04,0.0,0.0,806.333,40344.822,1080.0,40344.822,False,True,55.621,0,0,2.0,2.232,4.142,233.3,0,0,6.633,9.101,4.214,4.667,6.756,True
1584,504,55,0.0,93.75,6.25,False,True,True,False,156.8,2094.027,17.867,56.049,5.485,0.067,5.164,0.195,6,3.6,2.4,5.173,1279.267,32024.396,1080.0,32024.396,False,False,23.508,0,0,1.24,1.011,3.521,223.967,0,0,10.967,9.284,4.341,14.133,20.982,True
91,291,21,76.19,19.05,4.76,True,True,True,False,19.55,43.747,1.0,1.6,5.34,0.211,5.538,0.215,2,0.0,0.15,0.128,1125.75,24400.787,1080.0,24400.787,False,True,45.85,0,0,2.3,1.913,3.914,234.8,0,0,13.15,9.958,4.551,14.15,62.528,True
2736,2701,1392,100.0,0.0,0.0,False,True,False,False,143.733,1120.729,3.069,5.306,5.349,0.157,4.876,0.267,0,0,0.1,0.157,1061.133,97838.782,1080.0,97838.782,True,True,31.191,0,0,2.18,1.395,3.858,297.567,0,0,19.033,12.782,4.188,24.867,35.982,True
23,1,36,100.0,0.0,0.0,False,False,False,False,7.6,14.107,0.267,0.662,4.972,0.11,5.08,0.294,0,0,0.0,0.0,1340.267,2360.462,1080.0,2360.462,False,False,28.375,0,0,0.75,1.152,3.772,228.8,0,0,10.133,9.345,4.447,9.4,8.773,False
372,301,580,90.0,10.0,0.0,False,False,True,False,23.9,26.823,1.633,2.966,5.593,0.098,5.343,0.182,3,0.667,0.033,0.032,927.333,39483.222,1080.0,39483.222,True,True,34.755,0,0,1.898,1.475,4.079,445.5,0,0,22.233,19.509,4.426,25.133,0.316,False
319,688,144,20.0,80.0,0.0,False,True,False,False,29.867,96.982,0.5,0.983,5.319,0.21,4.829,0.207,3,0.484,0.033,0.032,1067.967,9059.232,1080.0,9059.232,True,False,58.6,0,0,2.4,2.375,3.775,276.167,0,0,14.233,11.334,4.5,12.633,9.566,False
2814,1181,28,85.71,0.0,14.29,False,True,True,False,88.708,2167.207,5.917,36.493,5.199,0.132,5.682,0.201,0,0,1.667,18.722,1125.0,10125.0,1080.0,10125.0,True,True,23.115,0,0,1.065,1.035,3.407,168.167,0,0,10.708,7.0,4.321,13.0,87.25,False
922,1024,295,41.94,54.84,3.23,True,True,True,False,25.867,105.849,1.433,1.712,5.431,0.172,5.487,0.2,4,6.0,0.333,0.289,914.167,49428.072,1080.0,49428.072,False,True,81.135,0,0,2.595,3.186,3.971,489.167,0,0,25.3,20.814,4.414,23.067,21.662,True
1454,968,415,100.0,0.0,0.0,False,False,False,True,300.533,1991.849,1.067,3.862,5.615,0.104,5.113,0.173,0,0,0.0,0.0,735.7,9879.743,1080.0,9879.743,True,True,63.0,0,0,2.188,2.561,4.056,443.5,0,1,17.767,18.303,4.458,28.2,10.627,False
120,115,87,13.33,86.67,0.0,False,False,False,False,21.5,112.65,1.033,1.299,5.27,0.151,5.073,0.462,5,5.899,0.467,1.249,905.6,36316.04,1058.0,36316.04,True,False,68.9,0,0,2.167,2.731,3.826,258.367,0,0,9.7,10.367,4.392,9.133,36.916,False
8386,125,684,21.18,14.12,64.71,False,True,False,False,45.833,331.872,1.567,3.912,5.242,0.267,5.485,0.326,8,5.076,0.233,0.646,1143.0,13041.0,1080.0,13041.0,False,True,26.326,0,0,1.413,1.107,3.726,490.667,1,0,25.833,20.166,4.475,27.967,17.232,False
1095,3005,111,45.16,51.61,3.23,False,True,True,False,38.233,293.846,1.1,5.023,5.453,0.08,5.4,0.114,3,1.562,1.9,1.157,866.967,30433.966,1080.0,30433.966,True,True,33.424,0,0,1.939,1.382,3.923,181.733,0,0,10.667,7.649,4.348,12.167,11.272,False
1061,656,389,13.33,86.67,0.0,False,True,False,True,171.1,2540.423,1.567,3.979,5.407,0.154,4.819,0.524,4,1.889,0.2,0.293,1028.3,94664.21,1080.0,94664.21,False,False,46.609,0,0,1.978,1.891,3.955,290.367,0,0,14.0,11.835,4.815,22.867,0.182,True
3335,900,951,88.24,0.0,11.76,False,False,True,False,214.467,20055.582,7.207,70.302,5.442,0.221,4.704,0.282,0,0,0.033,0.032,1052.7,16182.277,1080.0,16182.277,False,True,65.733,0,0,2.59,2.756,3.936,321.233,0,0,10.3,12.955,4.674,12.3,9.41,False
939,312,102,52.94,35.29,11.76,True,True,False,False,178.5,1957.117,5.667,19.422,5.232,0.167,5.239,0.346,2,0.222,0.367,1.832,1185.3,58197.343,1080.0,58197.343,True,True,26.364,0,0,1.477,1.136,3.833,368.1,1,0,24.967,16.035,4.575,28.9,17.223,True
5882,2265,381,3.12,90.62,6.25,False,True,True,False,573.286,28580.776,15.767,121.646,5.397,0.086,5.3,0.341,9,5.222,4.6,13.507,1349.9,0.29,1080.0,0.29,True,False,34.194,0,0,1.348,1.395,3.751,209.833,0,0,8.1,8.316,4.337,4.567,10.846,True
295,260,167,100.0,0.0,0.0,False,False,True,False,34.267,124.729,0.7,1.077,5.493,0.127,5.418,0.23,0,0,0.0,0.0,734.533,1306.116,1080.0,1306.116,True,True,24.143,0,0,1.476,1.099,3.523,373.0,0,0,26.0,15.32,4.576,27.0,0.0,False
2485,594,4573,100.0,0.0,0.0,True,True,True,True,10.233,22.379,1.033,1.032,5.396,0.191,5.853,0.217,0,0,0.0,0.0,685.7,48501.477,660.0,48501.477,False,True,39.065,0,0,1.839,1.601,3.873,703.033,1,1,26.833,30.101,4.397,19.667,102.022,False
184,158,32,3.33,96.67,0.0,False,True,False,False,125.345,75085.122,5.4,72.573,5.283,0.134,5.201,0.247,6,7.719,4.633,5.499,1231.633,46565.566,1080.0,46565.566,True,False,47.107,0,0,2.289,1.937,3.903,459.967,0,1,20.3,18.618,4.265,13.467,42.782,True
2454,700,200,40.0,60.0,0.0,False,True,True,False,375.133,7253.916,19.333,120.689,5.075,0.077,5.102,0.257,3,0.904,0.0,0.0,1106.933,6564.662,1080.0,6564.662,True,True,82.453,0,0,2.833,3.335,4.116,123.3,0,0,2.033,4.727,3.825,0.0,0.0,False
2598,204,26,0.0,100.0,0.0,False,True,True,False,1258.4,416519.04,11.231,75.947,5.552,0.098,6.195,0.135,5,1.763,3.308,2.213,1349.5,104.865,1080.0,104.865,True,False,62.805,0,0,3.439,2.676,3.872,538.577,1,1,20.885,21.187,4.484,0.115,0.179,True
4213,3532,3328,100.0,0.0,0.0,False,False,False,False,190.6,287.307,1.067,2.529,4.982,0.112,4.935,0.305,0,0,0.0,0.0,914.9,50662.823,1080.0,50662.823,True,True,26.562,0,0,2.0,1.183,3.802,273.367,0,0,13.767,11.508,4.504,20.7,4.943,False
303,383,95,46.67,53.33,0.0,False,False,False,False,37.667,224.622,4.1,15.823,5.135,0.152,5.509,0.208,4,2.484,0.467,0.916,1157.333,45235.422,1080.0,45235.422,False,True,29.642,0,0,1.382,1.244,3.737,36.586,0,0,1.828,1.493,3.667,1.207,9.474,False
1403,738,15,40.0,60.0,0.0,False,True,False,False,325.333,7347.689,51.733,509.929,5.401,0.035,5.958,0.063,2,0.173,19.0,14.0,1296.133,11678.649,1080.0,11678.649,True,True,35.05,0,0,1.246,1.635,3.282,357.0,0,0,19.533,14.976,4.422,22.4,37.04,False
238,82,14,100.0,0.0,0.0,False,True,False,False,74.714,191.633,1.214,3.026,5.163,0.069,4.99,0.207,0,0,2.0,12.429,882.857,43504.122,1080.0,43504.122,False,True,16.824,0,0,1.412,0.727,3.577,385.786,0,0,17.286,16.521,4.328,27.429,3.531,False
27,7,59,100.0,0.0,0.0,False,True,False,False,5.567,19.246,0.767,1.579,5.088,0.205,4.766,0.3,0,0,0.033,0.032,794.7,38999.21,1080.0,38999.21,True,True,36.957,0,0,2.478,1.551,4.201,499.4,1,1,17.0,19.83,4.396,10.833,7.206,False
49,21,204,100.0,0.0,0.0,False,True,False,True,10.7,29.21,0.233,0.179,5.05,0.125,4.805,0.226,0,0,0.0,0.0,1253.033,30523.632,1080.0,30523.632,False,False,39.857,1,0,2.286,1.651,4.07,119.6,0,0,6.8,5.22,4.481,9.6,0.64,False
3345,307,141,13.33,86.67,0.0,True,True,True,False,88.0,1718.933,5.533,29.782,5.543,0.065,5.216,0.13,3,1.078,0.0,0.0,1159.967,83014.366,1080.0,83014.366,False,True,55.454,0,0,3.301,2.39,3.743,74.333,0,0,3.367,3.065,4.309,0.0,0.0,True
2467,932,700,12.82,64.1,23.08,False,True,True,True,26.833,74.406,0.533,0.916,5.203,0.183,5.773,0.236,3,4.0,0.0,0.0,1081.0,85039.667,1080.0,85039.667,True,False,27.0,0,0,1.875,1.165,4.02,253.867,0,0,13.7,10.742,4.369,15.7,4.877,True
458,1140,677,62.5,31.25,6.25,False,False,False,False,25.267,86.462,1.467,2.649,5.177,0.18,5.141,0.226,6,7.01,0.1,0.157,1096.433,100467.979,1080.0,100467.979,True,True,35.209,0,0,1.721,1.455,3.794,54.1,0,0,3.033,2.27,4.066,1.933,2.129,False
4375,844,310,13.95,55.81,30.23,True,True,True,False,0,0,77.69,4062.421,5.094,0.133,5.558,0.196,6,4.582,8.867,8.516,1318.967,5688.766,1080.0,5688.766,False,False,31.319,0,0,1.703,1.315,3.835,279.033,0,1,13.4,11.392,4.429,4.967,83.566,False
904,298,120,28.04,0.0,71.96,False,True,True,False,197.5,4075.983,18.533,109.116,4.894,0.268,5.752,0.169,0,0,0.133,0.116,1276.0,14026.4,1080.0,14026.4,True,True,20.106,0,0,1.206,0.887,3.376,235.0,0,0,13.767,9.692,4.332,18.933,136.862,False
544,1347,2400,83.33,16.67,0.0,True,True,True,False,16.533,121.516,0.9,2.557,5.634,0.147,5.623,0.561,2,0.24,0.0,0.0,1049.833,77065.472,1080.0,77065.472,True,True,29.704,0,0,1.148,1.239,3.786,419.3,1,1,17.367,17.792,4.577,15.833,8.339,True
274,273,422,100.0,0.0,0.0,False,False,True,False,16.867,31.782,0.267,0.262,5.026,0.214,5.145,0.202,0,0,0.0,0.0,957.533,37664.382,1080.0,37664.382,False,True,14.625,0,0,1.5,0.65,3.649,199.8,0,0,15.067,8.719,3.914,15.267,0.396,False
1172,651,2856,90.0,10.0,0.0,False,False,True,False,78.0,467.733,3.067,3.729,5.302,0.061,5.085,0.112,3,3.556,0.0,0.0,1080.0,0.0,1080.0,0.0,True,True,33.598,0,0,1.467,1.393,3.859,522.067,1,0,25.2,22.171,4.506,29.267,0.929,False
923,577,2267,52.73,1.82,45.45,False,False,False,True,0,0,5.167,45.339,5.454,0.144,5.533,0.532,2,0.0,2.833,2.539,1114.333,17444.756,1080.0,17444.756,True,True,48.91,0,0,2.019,1.966,3.9,258.3,0,0,14.467,11.041,4.255,16.967,9.366,False
125,23,108,58.97,17.95,23.08,False,True,False,False,13.933,52.862,1.533,3.182,5.257,0.206,4.899,0.268,4,1.265,0.0,0.0,1052.7,10488.21,1080.0,10488.21,True,True,39.891,0,0,2.065,1.65,4.146,531.633,0,0,24.7,21.952,4.378,29.0,3.667,True
1044,1061,882,13.33,86.67,0.0,False,True,False,False,92.6,187.573,0.367,1.766,4.678,0.163,4.834,0.139,2,0.037,0.0,0.0,1044.0,71604.0,1080.0,71604.0,True,False,38.0,0,0,1.091,1.578,3.778,401.5,1,0,21.5,17.115,4.86,23.4,0.24,False
88,125,239,86.67,13.33,0.0,False,False,False,False,15.138,160.74,0.133,0.182,5.398,0.154,5.787,0.235,2,0.188,0.0,0.0,1071.1,59475.023,1047.0,59475.023,False,True,25.25,0,0,1.0,1.095,3.674,100.8,0,0,4.6,4.293,3.924,7.9,33.09,False
73,190,529,79.41,8.82,11.76,False,False,False,False,10.533,67.182,1.033,1.499,5.303,0.141,5.076,0.271,4,4.667,0.267,0.196,1006.6,28266.307,1080.0,28266.307,True,True,41.839,0,0,1.806,1.716,4.118,255.348,0,0,12.0,10.634,4.521,15.565,28.681,False
92,263,751,86.67,13.33,0.0,False,False,False,False,14.267,25.462,2.3,5.077,5.549,0.172,5.061,0.397,2,0.0,0.0,0.0,895.633,66998.032,1080.0,66998.032,True,True,36.449,0,0,1.928,1.509,4.123,414.267,0,0,20.067,17.871,4.45,26.867,6.516,False
166,170,48,100.0,0.0,0.0,False,False,False,False,14.7,37.277,0.733,1.662,5.338,0.166,4.896,0.257,0,0,0.0,0.0,938.833,112015.472,1080.0,112015.472,False,True,44.182,0,0,2.091,1.794,3.978,369.967,0,0,19.233,16.131,4.06,24.933,13.662,False
588,154,1151,100.0,0.0,0.0,True,True,False,True,10.633,15.166,1.767,2.912,4.753,0.163,4.954,0.158,0,0,0.0,0.0,1068.0,4176.0,1080.0,4176.0,False,True,35.623,0,0,2.113,1.5,4.227,157.207,0,0,8.586,6.577,4.184,18.276,3.303,True
166,24,45,93.33,6.67,0.0,False,True,False,True,21.967,87.899,1.067,1.129,5.877,0.154,4.649,0.122,4,6.25,1.367,1.366,1057.067,79410.329,1080.0,79410.329,False,True,42.156,0,0,2.312,1.773,3.858,127.433,0,0,5.8,5.204,4.401,3.767,3.512,True
15090,1272,1096,3.23,93.55,3.23,True,True,True,False,713.333,30741.556,11.2,261.227,5.464,0.186,5.204,0.28,8,7.108,1.467,4.449,1013.8,98902.16,1080.0,98902.16,True,False,30.193,0,0,1.562,1.289,3.755,711.033,0,0,36.533,30.745,4.448,27.4,8.107,True
18015,860,293,96.77,0.0,3.23,True,True,False,False,10.667,39.889,0.867,1.849,4.625,0.299,5.291,0.378,0,0,0.0,0.0,932.133,81509.782,854.667,81509.782,False,True,36.231,0,0,1.808,1.575,3.726,297.933,0,0,19.267,12.282,4.48,26.533,0.716,False
4174,163,1282,72.97,8.11,18.92,False,True,False,False,259.033,14742.232,25.433,265.246,5.468,0.095,4.877,0.233,2,0.0,14.967,12.099,1038.767,67837.646,1065.333,67837.646,True,True,66.109,0,0,2.326,2.599,3.951,1053.767,1,1,41.467,42.496,4.38,27.9,3.023,False
2590,486,435,100.0,0.0,0.0,True,True,True,False,20.167,27.739,1.2,1.427,5.195,0.124,5.881,0.382,0,0,1.267,2.062,902.6,86156.04,1080.0,86156.04,True,True,52.917,0,0,2.611,2.161,4.295,497.8,1,0,31.3,21.035,4.473,30.0,0.0,True
140,354,292,96.77,0.0,3.23,False,True,True,False,16.933,19.996,1.133,2.449,5.518,0.159,5.059,0.142,0,0,0.0,0.0,943.8,35481.693,1080.0,35481.693,True,True,27.824,0,0,1.912,1.171,3.691,152.5,0,0,6.8,6.505,4.354,10.7,9.943,False
1827,769,1515,86.67,13.33,0.0,False,True,True,False,166.643,21788.372,1.9,4.49,5.264,0.169,5.597,0.381,2,0.188,0.2,0.16,1058.167,5591.806,1080.0,5591.806,True,True,32.895,0,0,1.526,1.372,3.746,364.867,0,0,21.233,15.543,4.471,24.1,18.023,False
796,534,5,20.0,80.0,0.0,False,False,False,False,0,0,13.8,10.16,5.208,0.122,5.952,0.158,3,0.688,0.4,0.24,1188.0,46656.0,1080.0,46656.0,False,True,22.391,0,0,1.58,0.978,3.682,198.4,0,0,12.6,7.962,4.419,18.8,29.36,False
1406,1567,657,96.67,3.33,0.0,True,True,True,False,9.633,15.699,1.167,1.806,5.542,0.169,5.945,0.27,8,0.0,0.067,0.129,1204.767,68853.912,1069.0,68853.912,False,True,41.686,0,0,2.114,1.687,4.01,496.067,0,0,23.433,19.879,4.566,27.867,41.116,False
